timestamp,event_type,bottle,dispenser,time,temperature_C,fill_level_grams,recipe,vibration_index,final_weight,is_cracked,drop_oscillation,id,creation_date,color_levels_grams
2026-06-05T09:41:26.045123,ground_truth,80583009,,,,,,,,0,,,,
2026-06-05T09:41:28.015159,dispenser_red,80583015,red,1780645287,,0,3,-19.06697990511448,,,,,,
2026-06-05T09:41:28.038840,temperature,,red,1780645287,34.53348995255724,,,,,,,,,
2026-06-05T09:41:28.044449,dispenser_blue,80583013,blue,1780645287,,834.7793182101951,3,-24.04854127706396,,,,,,
2026-06-05T09:41:28.050794,temperature,,blue,1780645287,34.02314872904642,,,,,,,,,
2026-06-05T09:41:28.055067,dispenser_green,80583011,green,1780645287,,640.3246882990313,3,162.12729336595328,,,,,,
2026-06-05T09:41:28.061670,temperature,,green,1780645287,34.931529615870126,,,,,,,,,
2026-06-05T09:41:30.015164,final_weight,80583011,,1780645289,,,,,19.267508056522228,,,,,
2026-06-05T09:41:30.040267,drop_oscillation,80583011,,,,,,,,,"[""0.0000000000"", ""0.3056783834"", ""0.5502602262"", ""0.6573592045"", ""0.7916467004"", ""0.8619000468"", ""0.9079486160"", ""0.4748801570"", ""0.3420630943"", ""0.2083539347"", ""0.0092259179"", ""-0.1020636690"", ""-0.2305431518"", ""-0.2638224619"", ""-0.2932426754"", ""-0.4397433634"", ""-0.3487234726"", ""-0.2876370201"", ""-0.2446795289"", ""-0.1428279124"", ""-0.1265827977"", ""-0.0654853900"", ""0.0120556391"", ""0.0790759819"", ""0.1615757558"", ""0.2214191358"", ""0.4197604496"", ""0.5345596390"", ""0.6570313369"", ""0.6601036348"", ""0.7098764246"", ""0.9502060127"", ""0.7598803045"", ""0.9936315061"", ""1.2620534996"", ""1.6461395624"", ""1.1034964958"", ""0.9013157571"", ""0.8531294916"", ""0.6286838803"", ""0.2905462870"", ""0.0767914315"", ""-0.1512612634"", ""-0.3415120736"", ""-0.5035170172"", ""-0.4588059498"", ""-0.3147132917"", ""-0.0918301209"", ""0.1654640549"", ""0.4010821213"", ""0.5225009890"", ""0.7125791331"", ""1.0126848733"", ""0.6360404742"", ""0.9560888208"", ""0.6081372115"", ""0.3754506979"", ""0.2023449754"", ""0.0215898303"", ""-0.1200304229"", ""-0.2357807730"", ""-0.5811614612"", ""-0.7149175614"", ""-0.6713958749"", ""-0.9767770815"", ""-0.8868605521"", ""-0.6426431515"", ""-1.1011832726"", ""-1.1063445971"", ""-1.2253493539"", ""-1.1885956200"", ""-1.3920241105"", ""-1.0012530569"", ""-1.1328245522"", ""-1.0911502431"", ""-0.8116830210"", ""-0.9888563905"", ""-0.7009800707"", ""-0.6940042689"", ""-0.3920076779"", ""-0.3460242753"", ""-0.0972585984"", ""0.1026680012"", ""0.1007599583"", ""0.2168071233"", ""0.2109775627"", ""0.0475309183"", ""-0.1976605981"", ""-0.4340966916"", ""-0.7449927968"", ""-1.0790232680"", ""-1.3520697793"", ""-1.1101946022"", ""-1.1731839667"", ""-0.7345629540"", ""-0.8986602428"", ""-0.4481362804"", ""-0.2511110227"", ""0.0032919943"", ""0.2354856161"", ""0.3610261292"", ""0.3920471270"", ""0.4311617906"", ""0.5598367523"", ""0.4680154476"", ""0.3929305439"", ""0.2989520290"", ""0.2584196090"", ""0.3113001624"", ""0.2536865977"", ""0.2152797146"", ""0.1434189087"", ""0.0725385375"", ""0.0242326355"", ""-0.0338802449"", ""-0.0971872425"", ""-0.1324761472"", ""-0.2108075864"", ""-0.3014678574"", ""-0.2771316302"", ""-0.4243253418"", ""-0.4878188140"", ""-0.3458153936"", ""-0.4699000902"", ""-0.3171100893"", ""-0.2258464223"", ""-0.0353293263"", ""0.1781136857"", ""0.3422607179"", ""0.8163332226"", ""0.9545729140"", ""1.8457602063"", ""1.2214242592"", ""1.0097635419"", ""1.2823955178"", ""0.8481221043"", ""0.5908399457"", ""0.3112070037"", ""0.0555576818"", ""-0.1304168106"", ""-0.2617118122"", ""-0.1620303183"", ""-0.1443892147"", ""-0.0269495843"", ""0.1539628602"", ""0.3635606396"", ""0.6940800822"", ""0.5752161186"", ""0.9779928934"", ""1.1706677159"", ""1.0564214044"", ""1.1916326860"", ""1.1496545890"", ""1.4156847105"", ""0.9397718724"", ""1.0130142499"", ""0.8727535319"", ""0.9838852688"", ""0.7805745977"", ""0.7707715254"", ""0.7139654256"", ""0.6591456762"", ""0.5819565113"", ""0.5506143004"", ""0.2307146316"", ""0.1490199733"", ""-0.0153833914"", ""-0.1918479286"", ""-0.3880065420"", ""-0.5529619824"", ""-0.8440883395"", ""-0.9454163388"", ""-0.8021403747"", ""-1.0059983221"", ""-1.0353324475"", ""-0.6272181319"", ""-0.3127493847"", ""-0.1326377038"", ""0.1374571713"", ""0.3430237419"", ""0.3154076490"", ""0.3574698489"", ""0.1796471679"", ""-0.0310925720"", ""-0.2720943523"", ""-0.7220209355"", ""-0.8494066095"", ""-1.0446955639"", ""-1.0357985417"", ""-0.9389030037"", ""-1.0648028874"", ""-1.5083878615"", ""-1.0787768588"", ""-0.7479635519"", ""-0.8043899856"", ""-0.7548703820"", ""-0.6026465289"", ""-0.6089326015"", ""-0.3842918617"", ""-0.2761717526"", ""-0.1806729946"", ""-0.1257586005"", ""-0.0403981973"", ""0.0391084672"", ""0.1615457515"", ""0.1591875827"", ""0.3031432452"", ""0.2858197570"", ""0.4415550057"", ""0.3129749364"", ""0.5075277270"", ""0.4941208051"", ""0.4339048761"", ""0.2427179655"", ""0.1512033907"", ""0.0038173741"", ""-0.1764687097"", ""-0.3970661221"", ""-0.6209791181"", ""-0.7530197801"", ""-0.7455748904"", ""-0.8675605099"", ""-0.5231009023"", ""-0.3764922239"", ""-0.0329687432"", ""0.2983099101"", ""0.6583128834"", ""0.7647562694"", ""1.2171314069"", ""0.9524149208"", ""0.9590109260"", ""0.9475406554"", ""0.5793133661"", ""0.4060637598"", ""0.1830130818"", ""0.0175381240"", ""-0.1185542091"", ""-0.1641920374"", ""-0.2198261993"", ""-0.2739671470"", ""-0.3121388988"", ""-0.3203663430"", ""-0.2150356353"", ""-0.1589609114"", ""-0.1405650242"", ""-0.0746301047"", ""-0.0303461866"", ""0.0439670542"", ""0.1193697403"", ""0.2041403643"", ""0.2847216039"", ""0.3928311088"", ""0.4220801955"", ""0.6458707985"", ""0.6497201750"", ""0.7970336447"", ""1.0075656719"", ""0.9096974453"", ""1.2809361442"", ""0.9040525220"", ""1.1136355205"", ""1.1460329372"", ""0.9893604438"", ""0.7316481174"", ""0.5248947114"", ""0.1525626001"", ""-0.1511313149"", ""-0.4173842896"", ""-0.5514876527"", ""-0.4538145602"", ""-0.4806050416"", ""-0.2509124153"", ""-0.0477540676"", ""0.1951010882"", ""0.2792278725"", ""0.7054357019"", ""0.8453281024"", ""0.6866252735"", ""0.4540369228"", ""0.5621544828"", ""0.3901973863"", ""0.2361681369"", ""0.0254714020"", ""-0.1304095909"", ""-0.3359065637"", ""-0.3341548629"", ""-0.5584587233"", ""-0.7191166715"", ""-0.8406404715"", ""-0.9934750947"", ""-0.9697804550"", ""-1.4107581438"", ""-1.1482438109"", ""-1.1520807621"", ""-1.0760500515"", ""-1.3342503540"", ""-0.7798998823"", ""-0.5445036005"", ""-0.9992323976"", ""-1.1271726335"", ""-1.1441843161"", ""-0.6903387112"", ""-0.7189993521"", ""-0.6321433926"", ""-0.5107989359"", ""-0.1750232534"", ""0.0118480027"", ""0.1208396386"", ""0.2057593267"", ""0.2759522042"", ""0.1181145879"", ""-0.0227173559"", ""-0.3033237805"", ""-0.6759748416"", ""-0.7883243769"", ""-1.1406084256"", ""-1.0782112625"", ""-1.3078757599"", ""-1.1048126472"", ""-1.0240616472"", ""-0.6558133608"", ""-0.2449569744"", ""-0.0254002030"", ""0.2209543241"", ""0.4196832425"", ""0.5729486245"", ""0.5146117232"", ""0.7912395947"", ""0.5508911700"", ""0.7184824175"", ""0.5310202759"", ""0.5484051636"", ""0.3898401408"", ""0.3697367422"", ""0.4247682984"", ""0.3086215958"", ""0.1612913303"", ""0.1800974263"", ""0.1352751980"", ""0.0732435840"", ""0.0087080508"", ""-0.0584257856"", ""-0.1193508948"", ""-0.1664618503"", ""-0.2856019124"", ""-0.3458346195"", ""-0.3035618281"", ""-0.3510386470"", ""-0.3311571019"", ""-0.2125512635"", ""-0.0813761963"", ""0.1341233830"", ""0.4500341713"", ""0.6227700386"", ""0.8213249187"", ""0.9585836370"", ""1.3436797072"", ""1.2951728982"", ""1.3912847837"", ""0.7678227737"", ""0.6547549117"", ""0.3186046840"", ""0.1246202367"", ""-0.0845505819"", ""-0.2419842170"", ""-0.2769150371"", ""-0.2531248277"", ""-0.1389086019"", ""0.0078000379"", ""0.2324309953"", ""0.3867043573"", ""0.6191219293"", ""0.5818845645"", ""0.8688868606"", ""0.8704838440"", ""0.8840293590"", ""0.8819755973"", ""0.8534087177"", ""0.9255051977"", ""0.9925698518"", ""1.1767991219"", ""1.1413396812"", ""0.5402124711"", ""0.5553964916"", ""0.8046974369"", ""0.5377382428"", ""0.6074062868"", ""0.4821073664"", ""0.3771053631"", ""0.1629233881"", ""-0.0168510490"", ""-0.2487890439"", ""-0.3482021621"", ""-0.6530596367"", ""-0.8216635212"", ""-1.1538624608"", ""-1.1361468241"", ""-1.0247178309"", ""-0.9948529683"", ""-0.9490594903"", ""-0.6970353512"", ""-0.2706827139"", ""-0.0670373220"", ""0.1741816453"", ""0.2062798806"", ""0.2909431626"", ""0.2250127841"", ""0.0354444280"", ""-0.2365259700"", ""-0.6411211895"", ""-0.6966861356"", ""-0.8387674526"", ""-1.0042834419"", ""-1.2913602665"", ""-1.4545882399"", ""-1.1920921260"", ""-0.8461851000"", ""-0.9039823135"", ""-1.1429312668"", ""-0.8653495403"", ""-0.6065313896"", ""-0.5827869346"", ""-0.3636088750"", ""-0.3486948292"", ""-0.2086826413"", ""-0.1082886249"", ""-0.0366361271"", ""0.0416393433"", ""0.1573625485"", ""0.2392446521"", ""0.2698099956"", ""0.2515392601"", ""0.4698878494"", ""0.5638579840"", ""0.7537571053"", ""0.5909609088"", ""0.4936822960"", ""0.4478870036"", ""0.2956347317"", ""0.2741959872"", ""0.0206078006"", ""-0.2049000761"", ""-0.3229695054"", ""-0.4467821268"", ""-0.6312490800"", ""-0.8307137848"", ""-0.5667740898"", ""-0.4463036304"", ""-0.0785858081"", ""0.2112348706"", ""0.5147589728"", ""0.9521814386"", ""1.1009913679"", ""1.0852934888"", ""0.9988958206"", ""0.9554100414"", ""0.7474107358"", ""0.5670846559"", ""0.3182023324"", ""0.1831860240"", ""0.0209921566"", ""-0.1176849547"", ""-0.1747181384"", ""-0.2392024514"", ""-0.2485859191"", ""-0.2120657197"", ""-0.2699699694"", ""-0.1935053556"", ""-0.1826437932"", ""-0.1042004784"", ""-0.0682453579"", ""-0.0121597491"", ""0.0580983415"", ""0.0994419729"", ""0.1473462679"", ""0.2648821002"", ""0.4565011524"", ""0.4632520192"", ""0.5244431472"", ""0.8120558793"", ""0.9147298415"", ""1.0850091338"", ""1.0507177465"", ""1.0050786366"", ""1.3296652171"", ""1.1328608339"", ""0.9510594410"", ""0.6402109877"", ""0.4098409623"", ""0.1927073926"", ""-0.0735151515"", ""-0.3095988436"", ""-0.4030807446"", ""-0.7063325087"", ""-0.6301500025"", ""-0.3581590816"", ""-0.3366514995"", ""-0.0245107110"", ""0.2642397729"", ""0.4843323000""]",,,
2026-06-05T09:41:30.041244,ground_truth,80583011,,,,,,,,0,,,,
2026-06-05T09:41:32.083829,dispenser_red,80583017,red,1780645291,,0,3,-20.470751226446367,,,,,,
2026-06-05T09:41:32.107089,temperature,,red,1780645291,35.235375613223184,,,,,,,,,
2026-06-05T09:41:32.112468,dispenser_blue,80583015,blue,1780645291,,834.6797340208711,3,-21.083541172868223,,,,,,
2026-06-05T09:41:32.118816,temperature,,blue,1780645291,34.18680973711883,,,,,,,,,
2026-06-05T09:41:32.123593,dispenser_green,80583013,green,1780645291,,627.6236273054833,3,158.65675050896817,,,,,,
2026-06-05T09:41:32.130118,temperature,,green,1780645291,35.0022566814625,,,,,,,,,
2026-06-05T09:41:34.015472,final_weight,80583013,,1780645293,,,,,17.997103478050043,,,,,
2026-06-05T09:41:34.040665,drop_oscillation,80583013,,,,,,,,,"[""0.0000000000"", ""-0.0270575236"", ""-0.1409198091"", ""-0.2253749732"", ""0.0387099345"", ""-0.2127977657"", ""-0.1139813054"", ""0.0684332637"", ""0.1431314187"", ""-0.0621278360"", ""-0.1019345859"", ""0.1082835029"", ""0.0112044002"", ""0.0984162056"", ""0.0194392627"", ""-0.0318380457"", ""-0.0164353390"", ""0.0980748127"", ""-0.0359136053"", ""-0.1670798482"", ""-0.0951441842"", ""0.1432500278"", ""-0.0895556122"", ""-0.3220637818"", ""0.1761099853"", ""0.0704019891"", ""-0.3040141893"", ""0.1982605182"", ""-0.1493971914"", ""0.0053155180"", ""0.0295015014"", ""-0.3048955790"", ""0.2651767084"", ""-0.1242465409"", ""0.3649480045"", ""-0.5283738922"", ""-0.2512596689"", ""-0.0997234874"", ""0.3717141854"", ""-0.0795996585"", ""0.1562183796"", ""-0.0834420254"", ""0.1499774762"", ""0.0509887420"", ""0.0749771507"", ""0.0878046324"", ""-0.2479200682"", ""-0.2945880623"", ""0.1690019102"", ""-0.2880554350"", ""-0.3113073317"", ""0.0751457043"", ""0.4266395561"", ""0.0559314314"", ""0.1029389843"", ""0.0089938707"", ""-0.0944373659"", ""-0.0949794257"", ""-0.2627133815"", ""0.0183983359"", ""0.0892097954"", ""0.0313843354"", ""-0.0297661339"", ""0.0326548278"", ""0.0107151842"", ""-0.0088133465"", ""0.0282484696"", ""-0.0130741586"", ""0.0515766049"", ""-0.0693850315"", ""-0.0665384177"", ""0.0228285850"", ""0.1017674303"", ""0.0105094164"", ""0.3307294575"", ""-0.1657500128"", ""0.1696769925"", ""0.0111305914"", ""-0.0813615959"", ""-0.1433487436"", ""-0.1377409634"", ""0.0153709562"", ""-0.1601961971"", ""0.3995367840"", ""-0.0381298725"", ""-0.1545867121"", ""-0.2888669162"", ""-0.2675155230"", ""0.2817834280"", ""-0.1041115639"", ""-0.1334586878"", ""-0.4842398985"", ""-0.2977501432"", ""-0.3801007669"", ""0.2412014483"", ""-0.3728278147"", ""-0.0058899436"", ""-0.1514233720"", ""0.2308736478"", ""-0.3228603175"", ""-0.2677701332"", ""0.2535089738"", ""-0.0517784769"", ""-0.4069182040"", ""-0.1903226374"", ""-0.0496327111"", ""0.1094512659"", ""-0.2320434958"", ""-0.1443995381"", ""-0.0213813635"", ""0.0570825378"", ""0.1532037424"", ""0.0643501233"", ""0.0071123203"", ""0.1585571881"", ""-0.1149609964"", ""0.0533204991"", ""-0.1222843199"", ""-0.1673895794"", ""-0.1840268568"", ""0.1115951702"", ""-0.0234931284"", ""0.0229747742"", ""-0.0059035152"", ""0.0876408127"", ""-0.0280435256"", ""0.1744807805"", ""-0.3649597475"", ""0.0230440548"", ""0.2189761729"", ""0.0081310004"", ""-0.2231571224"", ""0.0056572459"", ""0.0845650792"", ""0.1159741733"", ""0.1904120671"", ""0.1273593971"", ""0.1428557942"", ""-0.0710354171"", ""-0.1027612113"", ""0.0834719878"", ""-0.0029094480"", ""-0.1797807802"", ""-0.0368580244"", ""-0.2303295655"", ""-0.2955736292"", ""0.0042539148"", ""-0.0324554789"", ""-0.0998542070"", ""-0.0412616497"", ""-0.0561372829"", ""0.0843705300"", ""0.3614153565"", ""0.2885881791"", ""-0.0297889146"", ""0.1607394676"", ""-0.3022799465"", ""-0.1628014022"", ""-0.0320478148"", ""0.1432757411"", ""0.0472995316"", ""-0.2396170630"", ""0.2051469070"", ""0.0484831472"", ""0.2594575959"", ""-0.1853276409"", ""0.3305837313"", ""-0.0116649519"", ""-0.0641160204"", ""0.0139448701"", ""-0.2586211637"", ""0.1851269415"", ""0.0734618441"", ""-0.0826949483"", ""-0.0254697690"", ""0.3250959252"", ""0.0146719153"", ""-0.2611905076"", ""0.0552699117"", ""-0.2285117912"", ""-0.0128694994"", ""-0.1320531527"", ""-0.1140929230"", ""-0.0328414317"", ""-0.1524412603"", ""-0.0674127252"", ""0.1431424356"", ""0.0152946594"", ""0.0779978943"", ""-0.0139921586"", ""-0.0423710785"", ""0.0138771841"", ""0.1058174476"", ""-0.0410142216"", ""0.1921838816"", ""0.0863169660"", ""0.1152726613"", ""-0.1436082645"", ""-0.1547739356"", ""-0.1074322956"", ""-0.0375654303"", ""-0.0976974214"", ""0.1297554297"", ""0.0353956061"", ""-0.0045320258"", ""0.0567848032"", ""-0.0172040428"", ""-0.1776612684"", ""-0.1205074908"", ""0.0513494315"", ""0.2095403162"", ""-0.4535323986"", ""-0.0211539542"", ""0.2789439792"", ""0.0921439554"", ""-0.0386145331"", ""0.5272496728"", ""0.1385498198"", ""-0.0415428475"", ""0.0566919349"", ""-0.3824315526"", ""-0.0540009028"", ""0.2868279235"", ""0.2933035403"", ""-0.1445642977"", ""-0.3643581301"", ""0.0791149446"", ""0.0963772764"", ""0.0587126983"", ""0.0023252895"", ""-0.2185297872"", ""0.1504454125"", ""-0.0048008536"", ""0.2301512290"", ""-0.0362183181"", ""-0.1270505369"", ""-0.1200168854"", ""-0.1345938351"", ""0.3078467012"", ""-0.1002472115"", ""-0.2764800433"", ""0.5435730121"", ""-0.1942897851"", ""-0.0053065498"", ""0.1410969627"", ""0.0112676977"", ""0.0034006520"", ""0.0011710146"", ""-0.0314183253"", ""-0.0190631055"", ""0.0787118868"", ""0.0276148332"", ""-0.0157962235"", ""-0.0011830649"", ""-0.2014024900"", ""-0.0747322709"", ""0.1527071082"", ""-0.0807809610"", ""-0.2059219614"", ""-0.1112164748"", ""-0.0024812378"", ""0.2382676291"", ""-0.0612541103"", ""-0.3024878872"", ""-0.1975237802"", ""0.2208094415"", ""0.2448975752"", ""-0.2867321920"", ""0.0110209743"", ""0.0800119150"", ""-0.0155299525"", ""0.1977691827"", ""0.0350288126"", ""0.1534877516"", ""0.0460161260"", ""-0.1525663205"", ""0.5256480562"", ""-0.2355457388"", ""0.1683498696"", ""0.8607663878"", ""0.1237394996"", ""0.2241258085"", ""-0.4778288883"", ""0.0013836904"", ""0.0218609018"", ""0.0998632483"", ""-0.0629909709"", ""-0.2535192210"", ""0.0044147518"", ""0.0187148074"", ""0.0606661187"", ""0.0982431736"", ""0.0921380123"", ""0.0660965437"", ""0.0346870862"", ""0.1270542346"", ""0.0590530703"", ""-0.0328852370"", ""0.0657288266"", ""-0.0403502998"", ""-0.0001815042"", ""-0.0516569816"", ""0.1198083219"", ""-0.0182279808"", ""0.0413683031"", ""-0.0885980936"", ""0.0519801663"", ""-0.0003992070"", ""-0.1163677841"", ""-0.1264306304"", ""-0.0406741130"", ""0.0011110911"", ""-0.0409009816"", ""0.0964538270"", ""0.0398586120"", ""0.0647282410"", ""0.1911006784"", ""0.2905061330"", ""0.2890288750"", ""0.1601871194"", ""0.0743154392"", ""-0.0635672050"", ""-0.0025158732"", ""0.0841144702"", ""-0.1326939930"", ""-0.0760675570"", ""-0.0275995091"", ""0.0854229664"", ""-0.0931458414"", ""0.0407472381"", ""-0.0876186410"", ""0.1872700797"", ""0.1546256227"", ""0.0060525424"", ""0.0920963006"", ""-0.0622579567"", ""0.2690481020"", ""0.0878891871"", ""0.0185261853"", ""0.2253734759"", ""-0.0536809388"", ""-0.2566231390"", ""0.0128527686"", ""0.2703514949"", ""0.0031154748"", ""-0.2415982670"", ""0.5957515916"", ""0.2776519278"", ""-0.2276049682"", ""-0.2939884720"", ""-0.0630642917"", ""0.1174474670"", ""0.1802683443"", ""0.0606869004"", ""-0.0064549945"", ""-0.0120764681"", ""-0.0737386301"", ""-0.1931046155"", ""-0.1585869425"", ""0.3003529964"", ""-0.3175812962"", ""0.0178697041"", ""-0.1642895317"", ""0.1814030038"", ""0.1809143494"", ""-0.1372583306"", ""-0.0152975517"", ""0.0466357439"", ""0.2134801557"", ""-0.0381940691"", ""-0.0802326413"", ""0.0514891439"", ""-0.0163502762"", ""-0.0047988857"", ""-0.0337500136"", ""0.0110966828"", ""0.0041062566"", ""-0.0043886889"", ""0.0689546271"", ""0.0703749469"", ""0.0361220896"", ""0.2386907428"", ""-0.0372219977"", ""0.2573617768"", ""0.4965433007"", ""0.0995428479"", ""-0.1005872567"", ""-0.1822996328"", ""0.0893556414"", ""-0.2437494222"", ""0.0787160958"", ""0.1108344412"", ""-0.1858632935"", ""0.1180965544"", ""0.3271439179"", ""0.1292895600"", ""0.3429944173"", ""0.1826839076"", ""0.2864323621"", ""-0.1097044272"", ""0.6168224155"", ""0.2602447636"", ""-0.4401622806"", ""-0.1929160544"", ""0.0293064472"", ""-0.0250953722"", ""-0.1218066567"", ""0.0953539932"", ""-0.0713446914"", ""0.1971840719"", ""0.1553198529"", ""-0.2995070459"", ""-0.2689714868"", ""-0.2838005439"", ""-0.1767033688"", ""-0.1049522070"", ""-0.0779754823"", ""-0.0694572384"", ""-0.1202826036"", ""-0.0207212823"", ""0.1354089439"", ""-0.0115848418"", ""0.0477002116"", ""0.0383788612"", ""0.0164799850"", ""0.0747299234"", ""0.1188305005"", ""-0.0663161716"", ""-0.1063488973"", ""0.2605428061"", ""-0.2527225101"", ""0.0239627932"", ""0.1068278831"", ""0.0149987487"", ""0.0193750957"", ""0.0598036446"", ""0.0261058537"", ""0.1578607185"", ""0.0751248406"", ""0.0229053891"", ""-0.0699916948"", ""0.0797682871"", ""-0.1677502530"", ""0.0881453375"", ""-0.3733037929"", ""-0.0657317749"", ""-0.1859320364"", ""-0.0884066879"", ""0.1589347190"", ""0.3123370675"", ""0.2033982967"", ""-0.0572100444"", ""-0.2042465511"", ""0.0945083399"", ""0.0450070596"", ""0.1288938003"", ""0.0713126508"", ""-0.0365089931"", ""-0.0131597947"", ""0.0800096837"", ""-0.0099323114"", ""-0.1684567942"", ""-0.1103629364"", ""-0.3180077187"", ""-0.7908325319"", ""-0.0042361545"", ""-0.1132962221"", ""0.1778487884"", ""0.4339794466"", ""-0.2302384929"", ""-0.0891804819"", ""-0.2171127643"", ""-0.1207603892"", ""0.2264687962"", ""-0.1625162870"", ""0.0804485790"", ""-0.0899509054"", ""0.1674962438"", ""-0.0159879642"", ""-0.0446478133"", ""-0.0162785546"", ""0.1290308435"", ""-0.1352160029"", ""-0.1479834405"", ""0.0903261729"", ""0.0393900550"", ""-0.1599730637"", ""-0.1717563427"", ""-0.0609981765"", ""0.1010351720"", ""-0.0613641128"", ""-0.1182503835"", ""-0.0047355961"", ""-0.0989603841"", ""0.2019350607"", ""0.1510503693"", ""0.1657168460"", ""0.0570259098"", ""-0.0166641824"", ""0.0321220821""]",,,
2026-06-05T09:41:34.041898,ground_truth,80583013,,,,,,,,0,,,,
2026-06-05T09:41:36.016099,dispenser_red,80583019,red,1780645295,,0,3,-20.055612402158744,,,,,,
2026-06-05T09:41:36.040086,temperature,,red,1780645295,35.02780620107937,,,,,,,,,
2026-06-05T09:41:36.045986,dispenser_blue,80583017,blue,1780645295,,834.627608251819,3,-25.07500958936427,,,,,,
2026-06-05T09:41:36.052810,temperature,,blue,1780645295,35.832119112399575,,,,,,,,,
2026-06-05T09:41:36.057805,dispenser_green,80583015,green,1780645295,,615.122559976743,3,160.54312826192182,,,,,,
2026-06-05T09:41:36.063648,temperature,,green,1780645295,32.478210570696135,,,,,,,,,
2026-06-05T09:41:38.126540,final_weight,80583015,,1780645297,,,,,18.00386391746716,,,,,
